order_id,date,time,ID_Empleado,ID_Tienda
13018,2015-08-05,19:00:33,3_2,3
13019,2015-08-05,19:25:05,3_2,3
13020,2015-08-05,19:25:39,3_2,3
13021,2015-08-05,19:33:34,3_2,3
13022,2015-08-05,19:57:33,1_2,1
13023,2015-08-05,20:11:12,1_2,1
13024,2015-08-05,20:19:36,3_2,3
13025,2015-08-05,20:49:23,3_2,3
13026,2015-08-05,20:53:44,1_2,1
13027,2015-08-05,21:47:37,1_2,1
13028,2015-08-05,22:24:09,1_1,1
13029,2015-08-06,11:32:47,1_1,1
13030,2015-08-06,11:39:44,1_1,1
13031,2015-08-06,11:48:07,1_1,1
13032,2015-08-06,11:53:16,3_3,3
13033,2015-08-06,11:59:09,3_3,3
13034,2015-08-06,12:01:11,3_3,3
13035,2015-08-06,12:03:55,1_3,1
13036,2015-08-06,12:05:51,1_3,1
13037,2015-08-06,12:10:30,1_3,1
13038,2015-08-06,12:15:51,2_3,2
13039,2015-08-06,12:28:08,2_2,2
13040,2015-08-06,12:35:01,2_2,2
13041,2015-08-06,12:41:47,2_2,2
13042,2015-08-06,12:43:59,2_2,2
13043,2015-08-06,12:59:47,2_3,2
13044,2015-08-06,13:10:31,2_3,2
13045,2015-08-06,13:11:15,2_3,2
13046,2015-08-06,13:17:45,3_2,3
13047,2015-08-06,13:20:49,3_2,3
13048,2015-08-06,13:22:31,3_2,3
13049,2015-08-06,13:27:50,3_2,3
13050,2015-08-06,13:33:17,3_2,3
13051,2015-08-06,13:49:29,3_2,3
13052,2015-08-06,14:03:15,1_2,1
13053,2015-08-06,14:06:41,3_3,3
13054,2015-08-06,14:07:20,3_3,3
13055,2015-08-06,14:12:17,3_3,3
13056,2015-08-06,14:13:17,3_3,3
13057,2015-08-06,14:52:04,3_3,3
13058,2015-08-06,14:54:55,3_3,3
13059,2015-08-06,15:13:18,2_2,2
13060,2015-08-06,15:35:15,1_1,1
13061,2015-08-06,15:46:01,1_1,1
13062,2015-08-06,16:19:41,1_1,1
13063,2015-08-06,16:19:55,3_2,3
13064,2015-08-06,16:26:59,3_2,3
13065,2015-08-06,16:45:15,3_2,3
13066,2015-08-06,16:52:15,3_2,3
13067,2015-08-06,17:16:23,2_2,2
13068,2015-08-06,17:19:02,2_2,2
13069,2015-08-06,17:33:53,3_2,3
13070,2015-08-06,17:35:09,3_2,3
13071,2015-08-06,17:44:40,3_2,3
13072,2015-08-06,17:46:29,3_2,3
13073,2015-08-06,17:47:05,3_2,3
13074,2015-08-06,17:52:43,2_2,2
13075,2015-08-06,17:54:15,2_2,2
13076,2015-08-06,18:08:45,2_2,2
13077,2015-08-06,18:10:59,2_1,2
13078,2015-08-06,18:31:39,2_1,2
13079,2015-08-06,18:42:26,2_2,2
13080,2015-08-06,18:42:45,2_2,2
13081,2015-08-06,18:57:18,2_2,2
13082,2015-08-06,19:02:31,2_3,2
13083,2015-08-06,19:07:01,2_3,2
13084,2015-08-06,19:18:14,2_3,2
13085,2015-08-06,19:19:36,3_3,3
13086,2015-08-06,19:59:15,3_3,3
13087,2015-08-06,20:43:16,3_3,3
13088,2015-08-06,20:59:13,3_3,3
13089,2015-08-06,21:26:38,2_1,2
13090,2015-08-07,11:21:44,2_1,2
13091,2015-08-07,11:25:56,2_1,2
13092,2015-08-07,11:31:35,1_1,1
13093,2015-08-07,11:50:17,1_1,1
13094,2015-08-07,11:57:20,1_1,1
13095,2015-08-07,12:12:13,1_1,1
13096,2015-08-07,12:24:05,2_2,2
13097,2015-08-07,12:31:36,2_1,2
13098,2015-08-07,12:33:03,3_3,3
13099,2015-08-07,12:50:43,3_2,3
13100,2015-08-07,12:53:47,2_3,2
13101,2015-08-07,12:55:36,2_3,2
13102,2015-08-07,12:56:53,2_3,2
13103,2015-08-07,13:04:13,2_3,2
13104,2015-08-07,13:22:22,2_3,2
13105,2015-08-07,13:24:26,2_3,2
13106,2015-08-07,13:29:19,2_3,2
13107,2015-08-07,13:33:40,2_3,2
13108,2015-08-07,14:09:10,2_3,2
13109,2015-08-07,14:34:33,2_3,2
13110,2015-08-07,14:39:40,2_3,2
13111,2015-08-07,14:43:27,2_3,2
13112,2015-08-07,14:53:42,2_3,2
13113,2015-08-07,15:19:52,2_3,2
13114,2015-08-07,15:21:56,1_2,1
13115,2015-08-07,15:23:54,1_2,1
13116,2015-08-07,15:27:17,1_2,1
13117,2015-08-07,15:46:34,1_2,1
13118,2015-08-07,17:13:21,3_3,3
13119,2015-08-07,17:24:27,2_3,2
13120,2015-08-07,17:35:12,2_3,2
13121,2015-08-07,17:41:08,2_3,2
13122,2015-08-07,17:56:39,2_3,2
13123,2015-08-07,18:15:45,2_2,2
13124,2015-08-07,18:19:36,2_2,2
13125,2015-08-07,18:20:59,2_2,2
13126,2015-08-07,18:39:27,1_3,1
13127,2015-08-07,18:42:24,1_3,1
13128,2015-08-07,18:58:09,1_2,1
13129,2015-08-07,18:58:19,1_2,1
13130,2015-08-07,18:59:58,1_2,1
13131,2015-08-07,19:03:39,1_2,1
13132,2015-08-07,19:06:36,1_2,1
13133,2015-08-07,19:12:39,2_2,2
13134,2015-08-07,19:39:03,2_2,2
13135,2015-08-07,19:49:28,2_2,2
13136,2015-08-07,19:49:29,2_2,2
13137,2015-08-07,19:54:59,2_3,2
13138,2015-08-07,19:58:50,2_3,2
13139,2015-08-07,20:00:17,2_3,2
13140,2015-08-07,20:05:09,2_2,2
13141,2015-08-07,20:26:16,2_2,2
13142,2015-08-07,20:55:08,3_3,3
13143,2015-08-07,21:01:27,3_2,3
13144,2015-08-07,21:17:54,3_2,3
13145,2015-08-07,21:22:06,2_1,2
13146,2015-08-07,21:27:01,2_1,2
13147,2015-08-07,21:34:29,2_1,2
13148,2015-08-07,21:53:15,2_1,2
13149,2015-08-07,21:54:14,1_3,1
13150,2015-08-07,22:11:05,2_3,2
13151,2015-08-07,22:20:35,2_3,2
13152,2015-08-07,22:21:34,2_3,2
13153,2015-08-07,22:23:54,3_2,3
13154,2015-08-07,22:56:16,3_2,3
13155,2015-08-08,12:31:51,3_2,3
13156,2015-08-08,12:34:12,1_2,1
13157,2015-08-08,12:59:01,1_2,1
13158,2015-08-08,13:13:06,2_1,2
13159,2015-08-08,13:31:00,2_1,2
13160,2015-08-08,13:52:11,2_1,2
13161,2015-08-08,14:05:52,3_1,3
13162,2015-08-08,14:11:17,3_1,3
13163,2015-08-08,14:44:07,1_2,1
13164,2015-08-08,14:56:46,1_2,1
13165,2015-08-08,15:26:20,1_1,1
13166,2015-08-08,15:34:35,1_1,1
13167,2015-08-08,15:53:58,1_1,1
13168,2015-08-08,15:59:26,1_1,1
13169,2015-08-08,16:03:22,3_2,3
13170,2015-08-08,16:12:47,1_1,1
13171,2015-08-08,16:20:23,3_3,3
13172,2015-08-08,16:28:47,3_3,3
13173,2015-08-08,16:31:04,3_3,3
13174,2015-08-08,16:31:59,3_3,3
13175,2015-08-08,16:32:51,3_1,3
13176,2015-08-08,16:36:23,3_1,3
13177,2015-08-08,16:50:52,1_2,1
13178,2015-08-08,16:56:47,1_2,1
13179,2015-08-08,17:06:41,1_2,1
13180,2015-08-08,17:09:17,3_1,3
13181,2015-08-08,17:16:41,3_1,3
13182,2015-08-08,17:23:13,3_1,3
13183,2015-08-08,17:42:19,3_1,3
13184,2015-08-08,17:54:12,3_3,3
13185,2015-08-08,17:55:42,3_3,3
13186,2015-08-08,18:00:06,2_3,2
13187,2015-08-08,18:01:08,2_3,2
13188,2015-08-08,18:07:29,1_3,1
13189,2015-08-08,18:16:09,1_3,1
13190,2015-08-08,18:19:27,2_2,2
13191,2015-08-08,18:22:38,2_2,2
13192,2015-08-08,18:24:32,2_2,2
13193,2015-08-08,18:41:37,2_2,2
13194,2015-08-08,18:47:05,2_1,2
13195,2015-08-08,18:50:52,2_1,2
13196,2015-08-08,18:57:09,3_2,3
13197,2015-08-08,19:18:48,3_2,3
13198,2015-08-08,19:29:59,3_2,3
13199,2015-08-08,19:40:25,3_2,3
13200,2015-08-08,19:43:09,3_2,3
13201,2015-08-08,19:46:14,2_1,2
13202,2015-08-08,19:46:16,2_1,2
13203,2015-08-08,19:53:52,2_3,2
13204,2015-08-08,19:55:18,2_3,2
13205,2015-08-08,20:11:37,1_3,1
13206,2015-08-08,20:13:38,1_3,1
13207,2015-08-08,20:21:05,2_3,2
13208,2015-08-08,20:45:11,2_2,2
13209,2015-08-08,20:54:37,2_2,2
13210,2015-08-08,21:07:30,2_3,2
13211,2015-08-08,21:11:16,3_1,3
13212,2015-08-08,21:22:11,3_1,3
13213,2015-08-08,21:24:20,3_1,3
13214,2015-08-08,21:30:47,3_1,3
13215,2015-08-08,21:31:59,1_1,1
13216,2015-08-08,21:37:48,1_1,1
13217,2015-08-08,21:38:38,3_2,3
13218,2015-08-08,22:02:03,3_2,3
13219,2015-08-08,22:02:27,2_3,2
13220,2015-08-08,22:09:31,2_3,2
13221,2015-08-08,22:19:02,1_2,1
13222,2015-08-08,22:29:57,1_2,1
13223,2015-08-08,22:33:36,3_2,3
13224,2015-08-09,11:54:21,3_2,3
13225,2015-08-09,12:05:33,3_2,3
13226,2015-08-09,12:22:14,2_3,2
13227,2015-08-09,12:46:34,2_3,2
13228,2015-08-09,12:53:09,2_3,2
13229,2015-08-09,13:05:52,2_3,2
13230,2015-08-09,13:14:54,2_3,2
13231,2015-08-09,13:33:00,2_2,2
13232,2015-08-09,13:43:22,2_2,2
13233,2015-08-09,13:53:57,2_2,2
13234,2015-08-09,14:09:08,3_2,3
13235,2015-08-09,14:12:12,3_2,3
13236,2015-08-09,14:25:05,3_2,3
13237,2015-08-09,14:37:21,3_2,3
13238,2015-08-09,14:43:14,3_2,3
13239,2015-08-09,14:46:34,3_2,3
13240,2015-08-09,15:05:17,3_3,3
13241,2015-08-09,15:13:32,1_2,1
13242,2015-08-09,15:31:14,1_2,1
13243,2015-08-09,15:42:48,1_3,1
13244,2015-08-09,16:18:19,1_3,1
13245,2015-08-09,16:20:13,1_3,1
13246,2015-08-09,16:22:07,1_3,1
13247,2015-08-09,16:24:31,1_3,1
13248,2015-08-09,16:29:46,1_3,1
13249,2015-08-09,16:34:53,1_3,1
13250,2015-08-09,16:44:50,1_3,1
13251,2015-08-09,16:51:30,3_3,3
13252,2015-08-09,17:04:33,3_3,3
13253,2015-08-09,17:42:08,3_3,3
13254,2015-08-09,17:49:48,2_2,2
13255,2015-08-09,17:50:37,2_2,2
13256,2015-08-09,17:56:31,2_2,2
13257,2015-08-09,18:00:14,2_1,2
13258,2015-08-09,18:01:17,2_1,2
13259,2015-08-09,18:13:52,2_2,2
13260,2015-08-09,18:14:33,2_2,2
13261,2015-08-09,18:31:36,2_1,2
13262,2015-08-09,19:07:28,2_1,2
13263,2015-08-09,19:08:09,3_3,3
13264,2015-08-09,19:11:01,2_1,2
13265,2015-08-09,19:31:39,2_1,2
13266,2015-08-09,19:33:00,3_2,3
13267,2015-08-09,20:10:12,3_3,3
13268,2015-08-09,20:28:41,2_3,2
13269,2015-08-09,20:50:21,2_3,2
13270,2015-08-09,20:59:43,2_3,2
13271,2015-08-09,21:00:22,3_1,3
13272,2015-08-09,21:16:58,3_1,3
13273,2015-08-09,21:28:04,3_1,3
13274,2015-08-09,21:35:15,1_2,1
13275,2015-08-09,21:36:20,1_2,1
13276,2015-08-09,21:36:49,1_2,1
13277,2015-08-09,21:38:57,1_2,1
13278,2015-08-09,22:39:26,1_2,1
13279,2015-08-10,11:25:35,1_2,1
13280,2015-08-10,11:28:32,1_2,1
13281,2015-08-10,11:29:08,1_2,1
13282,2015-08-10,11:33:34,1_2,1
13283,2015-08-10,11:35:11,1_2,1
13284,2015-08-10,11:52:49,1_2,1
13285,2015-08-10,11:53:34,1_2,1
13286,2015-08-10,12:05:04,3_1,3
13287,2015-08-10,12:08:30,2_3,2
13288,2015-08-10,12:19:21,1_2,1
13289,2015-08-10,12:33:26,3_3,3
13290,2015-08-10,12:36:58,3_3,3
13291,2015-08-10,12:48:27,3_3,3
13292,2015-08-10,12:52:07,3_3,3
13293,2015-08-10,13:20:02,2_3,2
13294,2015-08-10,13:21:44,3_2,3
13295,2015-08-10,13:24:03,1_1,1
13296,2015-08-10,13:31:21,1_2,1
13297,2015-08-10,13:56:12,1_2,1
13298,2015-08-10,14:12:46,1_2,1
13299,2015-08-10,14:22:59,1_2,1
13300,2015-08-10,14:49:06,3_2,3
13301,2015-08-10,15:30:15,3_2,3
13302,2015-08-10,15:59:31,3_2,3
13303,2015-08-10,16:06:43,3_2,3
13304,2015-08-10,16:08:00,2_2,2
13305,2015-08-10,16:11:26,1_1,1
13306,2015-08-10,16:16:00,3_3,3
13307,2015-08-10,16:20:01,3_3,3
13308,2015-08-10,16:37:17,2_3,2
13309,2015-08-10,16:55:24,2_3,2
13310,2015-08-10,16:59:12,1_3,1
13311,2015-08-10,16:59:41,1_3,1
13312,2015-08-10,17:29:26,2_3,2
13313,2015-08-10,17:30:02,2_3,2
13314,2015-08-10,17:37:14,2_3,2
13315,2015-08-10,18:02:55,2_3,2
13316,2015-08-10,18:03:16,1_1,1
13317,2015-08-10,18:10:38,1_1,1
13318,2015-08-10,18:16:52,3_1,3
13319,2015-08-10,18:30:33,3_1,3
13320,2015-08-10,18:34:06,3_1,3
13321,2015-08-10,18:35:54,1_3,1
13322,2015-08-10,18:48:44,1_3,1
13323,2015-08-10,18:54:26,1_3,1
13324,2015-08-10,18:56:46,2_3,2
13325,2015-08-10,19:13:13,2_3,2
13326,2015-08-10,19:41:10,3_2,3
13327,2015-08-10,20:00:28,2_2,2
13328,2015-08-10,20:44:29,2_2,2
13329,2015-08-10,20:47:07,1_3,1
13330,2015-08-10,21:18:14,1_3,1
13331,2015-08-10,21:32:21,1_3,1
13332,2015-08-10,21:39:18,3_1,3
13333,2015-08-10,21:43:55,3_1,3
13334,2015-08-10,22:02:50,1_3,1
13335,2015-08-10,22:14:56,1_3,1
13336,2015-08-10,22:34:16,3_2,3
13337,2015-08-10,22:41:51,3_2,3
13338,2015-08-11,11:40:47,2_1,2
13339,2015-08-11,11:40:49,2_1,2
13340,2015-08-11,11:42:31,1_2,1
13341,2015-08-11,11:51:24,3_1,3
13342,2015-08-11,11:58:44,1_1,1
13343,2015-08-11,12:05:15,1_1,1
13344,2015-08-11,12:05:51,1_1,1
13345,2015-08-11,12:27:55,1_1,1
13346,2015-08-11,12:30:43,3_2,3
13347,2015-08-11,12:35:00,3_2,3
13348,2015-08-11,12:43:06,3_2,3
13349,2015-08-11,12:43:25,3_2,3
13350,2015-08-11,12:51:26,3_3,3
13351,2015-08-11,13:16:20,2_2,2
13352,2015-08-11,13:19:07,2_2,2
13353,2015-08-11,13:23:31,2_3,2
13354,2015-08-11,13:24:03,2_1,2
13355,2015-08-11,13:26:10,2_1,2
13356,2015-08-11,13:33:11,1_3,1
13357,2015-08-11,13:38:16,3_2,3
13358,2015-08-11,13:38:52,3_2,3
13359,2015-08-11,13:44:18,3_3,3
13360,2015-08-11,14:03:56,2_3,2
13361,2015-08-11,14:27:42,2_3,2
13362,2015-08-11,14:33:09,3_2,3
13363,2015-08-11,14:34:28,3_2,3
13364,2015-08-11,15:00:41,1_2,1
13365,2015-08-11,15:16:37,1_2,1
13366,2015-08-11,15:24:00,1_1,1
13367,2015-08-11,15:27:29,1_1,1
13368,2015-08-11,15:51:45,1_1,1
13369,2015-08-11,16:07:05,3_2,3
13370,2015-08-11,16:15:47,3_2,3
13371,2015-08-11,16:28:52,3_2,3
13372,2015-08-11,16:43:22,3_2,3
13373,2015-08-11,17:05:29,3_2,3
13374,2015-08-11,17:27:01,3_2,3
13375,2015-08-11,17:39:07,1_2,1
13376,2015-08-11,18:34:02,1_3,1
13377,2015-08-11,18:35:05,1_1,1
13378,2015-08-11,18:44:27,1_1,1
13379,2015-08-11,18:44:57,1_1,1
13380,2015-08-11,18:45:29,1_1,1
13381,2015-08-11,18:46:03,2_3,2
13382,2015-08-11,19:15:28,2_3,2
13383,2015-08-11,19:18:12,2_3,2
13384,2015-08-11,19:31:18,2_3,2
13385,2015-08-11,19:49:41,2_3,2
13386,2015-08-11,19:50:40,2_3,2
13387,2015-08-11,20:02:14,2_3,2
13388,2015-08-11,20:04:00,2_3,2
13389,2015-08-11,20:08:28,1_2,1
13390,2015-08-11,20:10:02,2_2,2
13391,2015-08-11,20:27:12,1_3,1
13392,2015-08-11,20:28:28,3_3,3
13393,2015-08-11,20:41:08,2_2,2
13394,2015-08-11,21:07:14,3_3,3
13395,2015-08-11,21:16:47,3_3,3
13396,2015-08-11,21:23:27,1_2,1
13397,2015-08-11,21:24:42,2_1,2
13398,2015-08-11,21:39:40,2_1,2
13399,2015-08-11,21:53:18,2_1,2
13400,2015-08-11,22:28:52,3_1,3
13401,2015-08-11,22:30:07,2_1,2
13402,2015-08-12,11:44:20,2_1,2
13403,2015-08-12,11:50:03,2_1,2
13404,2015-08-12,11:50:33,2_1,2
13405,2015-08-12,11:53:49,2_1,2
13406,2015-08-12,12:16:31,3_2,3
13407,2015-08-12,12:31:16,3_2,3
13408,2015-08-12,12:42:45,3_2,3
13409,2015-08-12,12:44:51,3_2,3
13410,2015-08-12,12:57:25,3_2,3
13411,2015-08-12,13:01:02,1_1,1
13412,2015-08-12,13:03:00,2_2,2
13413,2015-08-12,13:12:10,2_2,2
13414,2015-08-12,13:19:12,2_2,2
13415,2015-08-12,13:33:59,3_3,3
13416,2015-08-12,13:52:14,3_3,3
13417,2015-08-12,13:57:07,3_3,3
13418,2015-08-12,14:31:43,3_3,3
13419,2015-08-12,14:49:26,3_1,3
13420,2015-08-12,14:50:44,3_1,3
13421,2015-08-12,14:58:35,3_1,3
13422,2015-08-12,15:03:11,2_3,2
13423,2015-08-12,15:05:21,2_3,2
13424,2015-08-12,15:42:50,1_2,1
13425,2015-08-12,15:47:32,1_2,1
13426,2015-08-12,15:54:33,2_1,2
13427,2015-08-12,16:14:02,2_1,2
13428,2015-08-12,16:17:33,2_3,2
13429,2015-08-12,16:25:44,2_3,2
13430,2015-08-12,16:29:18,3_2,3
13431,2015-08-12,16:40:17,3_1,3
13432,2015-08-12,16:46:28,3_1,3
13433,2015-08-12,16:47:02,3_1,3
13434,2015-08-12,16:51:35,2_3,2
13435,2015-08-12,17:12:49,2_3,2
13436,2015-08-12,17:38:39,2_3,2
13437,2015-08-12,17:42:21,3_1,3
13438,2015-08-12,17:46:00,3_1,3
13439,2015-08-12,17:55:52,2_3,2
13440,2015-08-12,18:03:58,2_3,2
13441,2015-08-12,18:14:06,3_2,3
13442,2015-08-12,18:21:28,3_2,3
13443,2015-08-12,18:23:01,3_2,3
13444,2015-08-12,18:31:54,3_2,3
13445,2015-08-12,18:39:22,1_3,1
13446,2015-08-12,18:58:08,1_3,1
13447,2015-08-12,19:05:37,3_3,3
13448,2015-08-12,19:23:42,3_3,3
13449,2015-08-12,19:28:28,2_2,2
13450,2015-08-12,19:30:37,2_2,2
13451,2015-08-12,19:53:30,1_2,1
13452,2015-08-12,19:56:00,1_2,1
13453,2015-08-12,20:25:43,1_2,1
13454,2015-08-12,21:33:56,1_2,1
13455,2015-08-12,21:54:46,1_1,1
13456,2015-08-13,11:27:04,1_1,1
13457,2015-08-13,11:30:51,3_2,3
13458,2015-08-13,11:42:19,2_2,2
13459,2015-08-13,11:53:07,2_2,2
13460,2015-08-13,11:56:57,2_2,2
13461,2015-08-13,12:14:32,2_2,2
13462,2015-08-13,12:20:17,2_2,2
13463,2015-08-13,12:21:47,2_2,2
13464,2015-08-13,12:24:26,2_2,2
13465,2015-08-13,12:29:39,2_2,2
13466,2015-08-13,12:36:45,2_2,2
13467,2015-08-13,12:49:36,3_2,3
13468,2015-08-13,12:50:51,3_2,3
13469,2015-08-13,12:56:37,3_2,3
13470,2015-08-13,12:57:28,3_2,3
13471,2015-08-13,13:11:08,1_1,1
13472,2015-08-13,13:18:52,1_1,1
13473,2015-08-13,13:23:13,1_1,1
13474,2015-08-13,13:26:13,2_2,2
13475,2015-08-13,13:27:35,2_2,2
13476,2015-08-13,13:49:07,2_2,2
13477,2015-08-13,13:50:49,1_3,1
13478,2015-08-13,13:55:49,1_3,1
13479,2015-08-13,13:57:16,1_3,1
13480,2015-08-13,14:04:02,1_3,1
13481,2015-08-13,14:07:56,1_2,1
13482,2015-08-13,14:49:37,3_3,3
13483,2015-08-13,15:18:05,3_3,3
13484,2015-08-13,15:27:58,3_3,3
13485,2015-08-13,15:33:35,2_1,2
13486,2015-08-13,15:37:03,3_3,3
13487,2015-08-13,15:38:02,3_3,3
13488,2015-08-13,15:40:48,3_3,3
13489,2015-08-13,16:42:25,1_2,1
13490,2015-08-13,16:48:05,3_2,3
13491,2015-08-13,16:48:16,2_2,2
13492,2015-08-13,16:54:30,2_2,2
13493,2015-08-13,16:57:40,1_3,1
13494,2015-08-13,16:59:22,2_2,2
13495,2015-08-13,17:36:10,1_2,1
13496,2015-08-13,18:04:12,1_1,1
13497,2015-08-13,18:22:06,1_1,1
13498,2015-08-13,18:23:48,1_1,1
13499,2015-08-13,18:51:27,3_3,3
13500,2015-08-13,18:59:21,3_3,3
13501,2015-08-13,19:08:49,2_1,2
13502,2015-08-13,19:25:28,1_3,1
13503,2015-08-13,19:26:15,1_3,1
13504,2015-08-13,19:31:48,1_3,1
13505,2015-08-13,19:43:24,1_3,1
13506,2015-08-13,20:11:03,1_3,1
13507,2015-08-13,20:31:13,1_3,1
13508,2015-08-13,21:13:51,1_3,1
13509,2015-08-13,22:09:40,1_3,1
13510,2015-08-13,22:21:27,1_3,1
13511,2015-08-14,11:24:35,1_2,1
13512,2015-08-14,11:54:25,1_2,1
13513,2015-08-14,11:59:21,2_2,2
13514,2015-08-14,11:59:44,3_3,3
13515,2015-08-14,12:02:45,1_2,1
13516,2015-08-14,12:06:16,1_2,1
13517,2015-08-14,12:18:37,1_2,1
13518,2015-08-14,12:19:26,1_2,1
13519,2015-08-14,12:24:56,1_2,1
13520,2015-08-14,12:28:15,1_2,1
13521,2015-08-14,12:32:45,3_1,3
13522,2015-08-14,12:35:19,3_1,3
13523,2015-08-14,12:54:17,2_2,2
13524,2015-08-14,13:00:31,2_1,2
13525,2015-08-14,13:02:27,2_3,2
13526,2015-08-14,13:03:22,2_3,2
13527,2015-08-14,13:03:55,2_3,2
13528,2015-08-14,13:04:54,2_3,2
13529,2015-08-14,13:05:05,1_2,1
13530,2015-08-14,13:05:06,1_2,1
13531,2015-08-14,13:06:32,2_1,2
13532,2015-08-14,13:09:35,2_1,2
13533,2015-08-14,13:12:33,3_1,3
13534,2015-08-14,13:17:45,3_1,3
13535,2015-08-14,13:26:44,3_1,3
13536,2015-08-14,13:35:49,3_1,3
13537,2015-08-14,13:43:36,3_2,3
13538,2015-08-14,13:53:29,3_2,3
13539,2015-08-14,13:56:18,3_2,3
13540,2015-08-14,14:02:52,2_1,2
13541,2015-08-14,14:09:22,1_1,1
13542,2015-08-14,14:15:18,1_1,1
13543,2015-08-14,14:16:52,1_1,1
13544,2015-08-14,14:18:12,1_1,1
13545,2015-08-14,14:50:15,1_3,1
13546,2015-08-14,14:56:56,1_3,1
13547,2015-08-14,15:01:41,3_1,3
13548,2015-08-14,15:06:16,1_3,1
13549,2015-08-14,15:10:34,1_3,1
13550,2015-08-14,15:25:38,3_1,3
13551,2015-08-14,15:56:18,3_1,3
13552,2015-08-14,15:59:27,3_1,3
13553,2015-08-14,15:59:35,3_1,3
13554,2015-08-14,16:48:44,3_1,3
13555,2015-08-14,16:49:03,3_1,3
13556,2015-08-14,16:49:52,2_2,2
13557,2015-08-14,16:55:24,2_2,2
13558,2015-08-14,17:04:46,2_2,2
13559,2015-08-14,17:20:53,1_1,1
13560,2015-08-14,17:31:54,1_3,1
13561,2015-08-14,17:47:31,1_3,1
13562,2015-08-14,17:50:58,1_3,1
13563,2015-08-14,17:51:14,1_3,1
13564,2015-08-14,17:55:09,2_2,2
13565,2015-08-14,17:58:55,2_2,2
13566,2015-08-14,18:05:58,2_2,2
13567,2015-08-14,18:12:38,2_2,2
13568,2015-08-14,18:18:30,3_1,3
13569,2015-08-14,18:24:34,3_1,3
13570,2015-08-14,19:02:08,1_3,1
13571,2015-08-14,19:03:53,1_3,1
13572,2015-08-14,19:08:46,1_3,1
13573,2015-08-14,19:13:01,1_3,1
13574,2015-08-14,19:18:56,2_2,2
13575,2015-08-14,19:20:26,2_2,2
13576,2015-08-14,19:22:24,2_2,2
13577,2015-08-14,19:25:55,3_1,3
13578,2015-08-14,19:49:54,3_1,3
13579,2015-08-14,20:12:16,2_2,2
13580,2015-08-14,20:16:03,2_2,2
13581,2015-08-14,20:17:37,2_2,2
13582,2015-08-14,20:27:35,2_3,2
13583,2015-08-14,20:48:36,2_3,2
13584,2015-08-14,21:00:49,2_3,2
13585,2015-08-14,21:01:59,2_3,2
13586,2015-08-14,21:04:07,2_2,2
13587,2015-08-14,21:51:01,2_2,2
13588,2015-08-14,22:18:40,2_2,2
13589,2015-08-14,22:19:05,2_2,2
13590,2015-08-14,22:59:14,2_2,2
13591,2015-08-14,23:02:05,1_1,1
13592,2015-08-15,11:30:03,3_2,3
13593,2015-08-15,11:53:03,3_2,3
13594,2015-08-15,12:17:24,3_2,3
13595,2015-08-15,12:25:25,3_2,3
13596,2015-08-15,12:37:05,1_1,1
13597,2015-08-15,12:42:57,1_1,1
13598,2015-08-15,13:25:50,2_3,2
13599,2015-08-15,13:28:37,2_3,2
13600,2015-08-15,13:52:08,2_3,2
13601,2015-08-15,14:25:41,2_3,2
13602,2015-08-15,14:31:02,2_3,2
13603,2015-08-15,14:41:19,3_2,3
13604,2015-08-15,14:55:37,3_2,3
13605,2015-08-15,15:01:37,3_2,3
13606,2015-08-15,15:02:34,3_2,3
13607,2015-08-15,15:05:19,2_2,2
13608,2015-08-15,15:39:15,2_3,2
13609,2015-08-15,15:42:19,2_3,2
13610,2015-08-15,15:44:41,2_3,2
13611,2015-08-15,16:01:10,2_3,2
13612,2015-08-15,16:02:25,2_3,2
13613,2015-08-15,16:06:52,2_3,2
13614,2015-08-15,16:10:56,2_3,2
13615,2015-08-15,16:17:52,2_1,2
13616,2015-08-15,16:38:02,2_1,2
13617,2015-08-15,16:42:37,2_1,2
13618,2015-08-15,16:57:54,2_1,2
13619,2015-08-15,17:06:05,3_2,3
13620,2015-08-15,17:15:43,3_2,3
13621,2015-08-15,17:21:41,3_2,3
13622,2015-08-15,17:23:21,2_3,2
13623,2015-08-15,17:25:17,2_3,2
13624,2015-08-15,17:46:04,3_3,3
13625,2015-08-15,17:51:57,3_3,3
13626,2015-08-15,17:58:16,3_3,3
13627,2015-08-15,18:19:08,2_1,2
13628,2015-08-15,18:20:10,1_3,1
13629,2015-08-15,18:27:26,1_3,1
13630,2015-08-15,18:31:00,3_1,3
13631,2015-08-15,18:36:52,3_1,3
13632,2015-08-15,18:44:43,3_1,3
13633,2015-08-15,18:51:15,3_1,3
13634,2015-08-15,18:52:40,3_1,3
13635,2015-08-15,19:13:22,3_1,3
13636,2015-08-15,19:19:33,3_1,3
13637,2015-08-15,19:30:28,3_1,3
13638,2015-08-15,19:36:18,3_1,3
13639,2015-08-15,19:45:49,3_1,3
13640,2015-08-15,19:48:33,3_1,3
13641,2015-08-15,19:50:20,3_3,3
13642,2015-08-15,19:53:53,3_3,3
13643,2015-08-15,19:56:24,3_3,3
13644,2015-08-15,20:02:23,3_3,3
13645,2015-08-15,20:07:22,1_1,1
13646,2015-08-15,20:18:48,1_3,1
13647,2015-08-15,20:24:20,3_2,3
13648,2015-08-15,20:32:00,2_1,2
13649,2015-08-15,20:39:40,3_3,3
13650,2015-08-15,20:44:31,3_3,3
13651,2015-08-15,20:48:30,3_3,3
13652,2015-08-15,20:49:27,1_3,1
